tissue,dataset,total_counts,n_genes_detected
CSF,GSE133028,900.0,409
CSF,GSE133028,1925.0,1248
CSF,GSE133028,2626.0,1081
CSF,GSE133028,1959.0,849
CSF,GSE133028,1666.0,849
CSF,GSE133028,4234.0,1647
CSF,GSE133028,2553.0,797
CSF,GSE133028,3331.0,1308
CSF,GSE133028,1193.0,631
CSF,GSE133028,1019.0,766
CSF,GSE133028,1224.0,567
CSF,GSE133028,2812.0,1432
CSF,GSE133028,1876.0,708
CSF,GSE133028,2383.0,1141
CSF,GSE133028,1742.0,811
CSF,GSE133028,1818.0,1004
CSF,GSE133028,2437.0,1057
CSF,GSE133028,1686.0,849
CSF,GSE133028,2221.0,1096
CSF,GSE133028,5073.0,1883
CSF,GSE133028,1686.0,896
CSF,GSE133028,3959.0,1390
CSF,GSE133028,5355.0,2315
CSF,GSE133028,3726.0,1674
CSF,GSE133028,6737.0,2053
CSF,GSE133028,1317.0,747
CSF,GSE133028,2376.0,1019
CSF,GSE133028,1198.0,686
CSF,GSE133028,2748.0,1105
CSF,GSE133028,3302.0,1051
CSF,GSE133028,1655.0,951
CSF,GSE133028,3273.0,1428
CSF,GSE133028,1130.0,559
CSF,GSE133028,2633.0,1349
CSF,GSE133028,2143.0,943
CSF,GSE133028,1952.0,873
CSF,GSE133028,3397.0,1324
CSF,GSE133028,4565.0,1850
CSF,GSE133028,2877.0,1531
CSF,GSE133028,1550.0,787
CSF,GSE133028,2099.0,837
CSF,GSE133028,1496.0,843
CSF,GSE133028,3530.0,1575
CSF,GSE133028,5098.0,1898
CSF,GSE133028,1003.0,449
CSF,GSE133028,3654.0,1182
CSF,GSE133028,1962.0,978
CSF,GSE133028,3417.0,1248
CSF,GSE133028,7107.0,2643
CSF,GSE133028,1538.0,836
CSF,GSE133028,1981.0,886
CSF,GSE133028,3318.0,1517
CSF,GSE133028,2368.0,985
CSF,GSE133028,1074.0,678
CSF,GSE133028,5734.0,1851
CSF,GSE133028,3929.0,1717
CSF,GSE133028,3748.0,1520
CSF,GSE133028,1682.0,723
CSF,GSE133028,2709.0,918
CSF,GSE133028,2582.0,1144
CSF,GSE133028,1970.0,775
CSF,GSE133028,1270.0,742
CSF,GSE133028,2418.0,1470
CSF,GSE133028,2790.0,1142
CSF,GSE133028,1862.0,1128
CSF,GSE133028,2098.0,1031
CSF,GSE133028,2115.0,901
CSF,GSE133028,1868.0,832
CSF,GSE133028,2233.0,1358
CSF,GSE133028,1577.0,805
CSF,GSE133028,1406.0,717
CSF,GSE133028,8290.0,2991
CSF,GSE133028,2102.0,1094
CSF,GSE133028,4079.0,1673
CSF,GSE133028,1354.0,463
CSF,GSE133028,2371.0,1148
CSF,GSE133028,1506.0,780
CSF,GSE133028,2505.0,1092
CSF,GSE133028,2758.0,1135
CSF,GSE133028,1324.0,918
CSF,GSE133028,5275.0,1868
CSF,GSE133028,4865.0,1884
CSF,GSE133028,2457.0,935
CSF,GSE133028,2150.0,1058
CSF,GSE133028,5701.0,2114
CSF,GSE133028,2384.0,1035
CSF,GSE133028,2176.0,817
CSF,GSE133028,1223.0,578
CSF,GSE133028,2107.0,1121
CSF,GSE133028,1564.0,768
CSF,GSE133028,6557.0,2297
CSF,GSE133028,1656.0,895
CSF,GSE133028,2322.0,1015
CSF,GSE133028,1437.0,783
CSF,GSE133028,6167.0,2353
CSF,GSE133028,1941.0,879
CSF,GSE133028,1648.0,855
CSF,GSE133028,3220.0,1630
CSF,GSE133028,1047.0,611
CSF,GSE133028,3866.0,1643
CSF,GSE133028,2002.0,1080
CSF,GSE133028,3441.0,1216
CSF,GSE133028,3020.0,1300
CSF,GSE133028,1665.0,1223
CSF,GSE133028,3065.0,1175
CSF,GSE133028,9469.0,3280
CSF,GSE133028,3082.0,1325
CSF,GSE133028,1602.0,790
CSF,GSE133028,1990.0,857
CSF,GSE133028,4741.0,1869
CSF,GSE133028,2424.0,1200
CSF,GSE133028,2671.0,1146
CSF,GSE133028,4677.0,1829
CSF,GSE133028,2497.0,1242
CSF,GSE133028,3567.0,1491
CSF,GSE133028,2563.0,1425
CSF,GSE133028,1465.0,795
CSF,GSE133028,5299.0,1648
CSF,GSE133028,1438.0,832
CSF,GSE133028,2392.0,990
CSF,GSE133028,5630.0,1864
CSF,GSE133028,1074.0,643
CSF,GSE133028,2287.0,1129
CSF,GSE133028,2766.0,1062
CSF,GSE133028,3443.0,1342
CSF,GSE133028,1584.0,871
CSF,GSE133028,2224.0,1053
CSF,GSE133028,1806.0,941
CSF,GSE133028,1335.0,675
CSF,GSE133028,1822.0,778
CSF,GSE133028,2761.0,1588
CSF,GSE133028,1996.0,1038
CSF,GSE133028,1302.0,703
CSF,GSE133028,3623.0,1606
CSF,GSE133028,3429.0,1508
CSF,GSE133028,1723.0,949
CSF,GSE133028,3111.0,1263
CSF,GSE133028,2177.0,1125
CSF,GSE133028,5508.0,2176
CSF,GSE133028,3716.0,1462
CSF,GSE133028,1320.0,701
CSF,GSE133028,5731.0,2276
CSF,GSE133028,2189.0,1183
CSF,GSE133028,3996.0,1486
CSF,GSE133028,2860.0,1175
CSF,GSE133028,1719.0,749
CSF,GSE133028,1567.0,884
CSF,GSE133028,1842.0,905
CSF,GSE133028,2921.0,1192
CSF,GSE133028,5075.0,1854
CSF,GSE133028,1629.0,828
CSF,GSE133028,1596.0,885
CSF,GSE133028,1042.0,588
CSF,GSE133028,1499.0,671
CSF,GSE133028,3252.0,1338
CSF,GSE133028,3337.0,1411
CSF,GSE133028,948.0,404
CSF,GSE133028,1429.0,958
CSF,GSE133028,1879.0,796
CSF,GSE133028,1690.0,750
CSF,GSE133028,1602.0,746
CSF,GSE133028,1751.0,952
CSF,GSE133028,1244.0,720
CSF,GSE133028,3944.0,1550
CSF,GSE133028,1280.0,660
CSF,GSE133028,1320.0,662
CSF,GSE133028,1911.0,910
CSF,GSE133028,4491.0,1414
CSF,GSE133028,1137.0,662
CSF,GSE133028,1965.0,922
CSF,GSE133028,5410.0,2052
CSF,GSE133028,4233.0,1678
CSF,GSE133028,1660.0,821
CSF,GSE133028,1650.0,823
CSF,GSE133028,1578.0,1040
CSF,GSE133028,3768.0,1444
CSF,GSE133028,1005.0,482
CSF,GSE133028,1768.0,846
CSF,GSE133028,4004.0,1699
CSF,GSE133028,1995.0,1224
CSF,GSE133028,3550.0,1408
CSF,GSE133028,1297.0,722
CSF,GSE133028,1628.0,655
CSF,GSE133028,1427.0,617
CSF,GSE133028,1477.0,766
CSF,GSE133028,1248.0,855
CSF,GSE133028,2126.0,933
CSF,GSE133028,1438.0,860
CSF,GSE133028,2095.0,880
CSF,GSE133028,1930.0,966
CSF,GSE133028,2417.0,1228
CSF,GSE133028,1975.0,812
CSF,GSE133028,3028.0,997
CSF,GSE133028,3727.0,1217
CSF,GSE133028,1685.0,968
CSF,GSE133028,1586.0,899
CSF,GSE133028,3325.0,1336
CSF,GSE133028,1754.0,983
CSF,GSE133028,6837.0,2357
CSF,GSE133028,1504.0,968
CSF,GSE133028,2518.0,1138
CSF,GSE133028,1365.0,703
CSF,GSE133028,2204.0,1105
CSF,GSE133028,1319.0,618
CSF,GSE133028,7868.0,2447
CSF,GSE133028,1980.0,866
CSF,GSE133028,1875.0,911
CSF,GSE133028,4213.0,1878
CSF,GSE133028,1725.0,769
CSF,GSE133028,1751.0,878
CSF,GSE133028,8266.0,2456
CSF,GSE133028,8404.0,2845
CSF,GSE133028,2702.0,1181
CSF,GSE133028,3672.0,1323
CSF,GSE133028,2593.0,1124
CSF,GSE133028,1512.0,1050
CSF,GSE133028,3641.0,1517
CSF,GSE133028,5850.0,2346
CSF,GSE133028,4397.0,1746
CSF,GSE133028,2402.0,939
CSF,GSE133028,1180.0,636
CSF,GSE133028,2933.0,1321
CSF,GSE133028,2381.0,1130
CSF,GSE133028,4502.0,1830
CSF,GSE133028,2786.0,1145
CSF,GSE133028,2017.0,998
CSF,GSE133028,1978.0,987
CSF,GSE133028,2557.0,1082
CSF,GSE133028,4001.0,1871
CSF,GSE133028,2037.0,784
CSF,GSE133028,2170.0,985
CSF,GSE133028,5334.0,1949
CSF,GSE133028,2285.0,991
CSF,GSE133028,2263.0,902
CSF,GSE133028,1497.0,768
CSF,GSE133028,3478.0,1459
CSF,GSE133028,2404.0,1223
CSF,GSE133028,2709.0,991
CSF,GSE133028,1722.0,816
CSF,GSE133028,2504.0,1063
CSF,GSE133028,1569.0,876
CSF,GSE133028,1398.0,632
CSF,GSE133028,2319.0,1101
CSF,GSE133028,1476.0,815
CSF,GSE133028,2572.0,1164
CSF,GSE133028,2790.0,1130
CSF,GSE133028,1825.0,990
CSF,GSE133028,1905.0,940
CSF,GSE133028,4817.0,2216
CSF,GSE133028,2529.0,1002
CSF,GSE133028,2077.0,916
CSF,GSE133028,3193.0,1501
CSF,GSE133028,1821.0,836
CSF,GSE133028,2406.0,1098
CSF,GSE133028,1526.0,884
CSF,GSE133028,1727.0,783
CSF,GSE133028,7807.0,2376
CSF,GSE133028,7637.0,2420
CSF,GSE133028,1561.0,773
CSF,GSE133028,2188.0,1067
CSF,GSE133028,6288.0,2146
CSF,GSE133028,2110.0,988
CSF,GSE133028,4141.0,1360
CSF,GSE133028,2160.0,967
CSF,GSE133028,1635.0,775
CSF,GSE133028,1270.0,672
CSF,GSE133028,2728.0,1278
CSF,GSE133028,2741.0,1143
CSF,GSE133028,1003.0,346
CSF,GSE133028,2240.0,885
CSF,GSE133028,1556.0,812
CSF,GSE133028,4616.0,2077
CSF,GSE133028,4473.0,1440
CSF,GSE133028,874.0,365
CSF,GSE133028,8727.0,2590
CSF,GSE133028,3642.0,1566
CSF,GSE133028,1234.0,691
CSF,GSE133028,4304.0,1507
CSF,GSE133028,4481.0,1812
CSF,GSE133028,1181.0,644
CSF,GSE133028,2535.0,1114
CSF,GSE133028,4351.0,1592
CSF,GSE133028,2673.0,1278
CSF,GSE133028,1570.0,732
CSF,GSE133028,1300.0,763
CSF,GSE133028,4641.0,2149
CSF,GSE133028,1756.0,952
CSF,GSE133028,2185.0,1126
CSF,GSE133028,1637.0,868
CSF,GSE133028,2137.0,896
CSF,GSE133028,875.0,549
CSF,GSE133028,1554.0,744
CSF,GSE133028,3787.0,1524
CSF,GSE133028,1864.0,977
CSF,GSE133028,1542.0,827
CSF,GSE133028,2922.0,1086
CSF,GSE133028,1293.0,756
CSF,GSE133028,2659.0,1099
CSF,GSE133028,2023.0,1127
CSF,GSE133028,2444.0,1049
CSF,GSE133028,947.0,452
CSF,GSE133028,2800.0,1294
CSF,GSE133028,2587.0,1139
CSF,GSE133028,2201.0,1063
CSF,GSE133028,4329.0,1840
CSF,GSE133028,2262.0,1014
CSF,GSE133028,1638.0,824
CSF,GSE133028,3139.0,1444
CSF,GSE133028,1335.0,765
CSF,GSE133028,1763.0,991
CSF,GSE133028,8477.0,2927
CSF,GSE133028,2526.0,1479
CSF,GSE133028,1671.0,871
CSF,GSE133028,1332.0,695
CSF,GSE133028,2935.0,1186
CSF,GSE133028,6774.0,2273
CSF,GSE133028,1670.0,792
CSF,GSE133028,1748.0,915
CSF,GSE133028,1393.0,747
CSF,GSE133028,3720.0,1599
CSF,GSE133028,2411.0,1231
CSF,GSE133028,2400.0,1080
CSF,GSE133028,1243.0,699
CSF,GSE133028,2332.0,999
CSF,GSE133028,1416.0,803
CSF,GSE133028,6630.0,2106
CSF,GSE133028,1834.0,901
CSF,GSE133028,2035.0,967
CSF,GSE133028,2186.0,984
CSF,GSE133028,2111.0,1117
CSF,GSE133028,1582.0,700
CSF,GSE133028,963.0,398
CSF,GSE133028,2125.0,1069
CSF,GSE133028,1447.0,283
CSF,GSE133028,4019.0,2046
CSF,GSE133028,1243.0,470
CSF,GSE133028,6670.0,2373
CSF,GSE133028,3729.0,1666
CSF,GSE133028,3249.0,1317
CSF,GSE133028,1073.0,635
CSF,GSE133028,4916.0,2001
CSF,GSE133028,1822.0,806
CSF,GSE133028,2147.0,945
CSF,GSE133028,2531.0,988
CSF,GSE133028,2830.0,1314
CSF,GSE133028,1491.0,396
CSF,GSE133028,2320.0,1243
CSF,GSE133028,2184.0,992
CSF,GSE133028,4100.0,1236
CSF,GSE133028,3133.0,1321
CSF,GSE133028,1778.0,808
CSF,GSE133028,1993.0,947
CSF,GSE133028,1790.0,948
CSF,GSE133028,966.0,700
CSF,GSE133028,2302.0,1034
CSF,GSE133028,2344.0,1211
CSF,GSE133028,2610.0,1048
CSF,GSE133028,11252.0,2884
CSF,GSE133028,1556.0,842
CSF,GSE133028,896.0,263
CSF,GSE133028,1478.0,752
CSF,GSE133028,1746.0,788
CSF,GSE133028,1854.0,892
CSF,GSE133028,3002.0,1513
CSF,GSE133028,7031.0,2343
CSF,GSE133028,972.0,411
CSF,GSE133028,4066.0,1074
CSF,GSE133028,2074.0,1015
CSF,GSE133028,2255.0,929
CSF,GSE133028,4468.0,1715
CSF,GSE133028,2152.0,1102
CSF,GSE133028,1247.0,665
CSF,GSE133028,1548.0,666
CSF,GSE133028,5791.0,1895
CSF,GSE133028,1566.0,760
CSF,GSE133028,2455.0,1022
CSF,GSE133028,3792.0,1495
CSF,GSE133028,6230.0,2337
CSF,GSE133028,7302.0,2614
CSF,GSE133028,4390.0,1793
CSF,GSE133028,3269.0,1259
CSF,GSE133028,1777.0,744
CSF,GSE133028,6717.0,2816
CSF,GSE133028,2245.0,870
CSF,GSE133028,4431.0,1548
CSF,GSE133028,1608.0,852
CSF,GSE133028,1616.0,674
CSF,GSE133028,1729.0,798
CSF,GSE133028,1645.0,753
CSF,GSE133028,2195.0,764
CSF,GSE133028,1166.0,616
CSF,GSE133028,4280.0,1642
CSF,GSE133028,3362.0,1446
CSF,GSE133028,1467.0,765
CSF,GSE133028,1475.0,717
CSF,GSE133028,2945.0,1423
CSF,GSE133028,3801.0,1444
CSF,GSE133028,1232.0,710
CSF,GSE133028,2009.0,1018
CSF,GSE133028,2584.0,1080
CSF,GSE133028,1857.0,984
CSF,GSE133028,2022.0,817
CSF,GSE133028,1368.0,667
CSF,GSE133028,1449.0,726
CSF,GSE133028,7392.0,2429
CSF,GSE133028,6986.0,2598
CSF,GSE133028,3767.0,1663
CSF,GSE133028,2168.0,1196
CSF,GSE133028,2404.0,1322
CSF,GSE133028,3774.0,1556
CSF,GSE133028,1938.0,971
CSF,GSE133028,3052.0,1395
CSF,GSE133028,7452.0,2434
CSF,GSE133028,1601.0,890
CSF,GSE133028,1836.0,947
CSF,GSE133028,2251.0,1029
CSF,GSE133028,2704.0,1072
CSF,GSE133028,1349.0,748
CSF,GSE133028,2801.0,1306
CSF,GSE133028,1610.0,774
CSF,GSE133028,1671.0,876
CSF,GSE133028,2616.0,951
CSF,GSE133028,9980.0,3101
CSF,GSE133028,6696.0,2437
CSF,GSE133028,1933.0,984
CSF,GSE133028,5422.0,1874
CSF,GSE133028,2249.0,1185
CSF,GSE133028,934.0,367
CSF,GSE133028,1988.0,1006
CSF,GSE133028,2605.0,1518
CSF,GSE133028,2873.0,1184
CSF,GSE133028,3547.0,1501
CSF,GSE133028,1007.0,367
CSF,GSE133028,2484.0,1176
CSF,GSE133028,2669.0,1633
CSF,GSE133028,3241.0,1776
CSF,GSE133028,3728.0,1481
CSF,GSE133028,2718.0,1252
CSF,GSE133028,3498.0,1491
CSF,GSE133028,1769.0,668
CSF,GSE133028,1570.0,694
CSF,GSE133028,2702.0,1262
CSF,GSE133028,3084.0,1090
CSF,GSE133028,1420.0,820
CSF,GSE133028,2112.0,976
CSF,GSE133028,2304.0,1268
CSF,GSE133028,2100.0,1093
CSF,GSE133028,1746.0,850
CSF,GSE133028,2335.0,1113
CSF,GSE133028,2403.0,1229
CSF,GSE133028,2392.0,1181
CSF,GSE133028,1423.0,724
CSF,GSE133028,1167.0,774
CSF,GSE133028,1753.0,887
CSF,GSE133028,1765.0,863
CSF,GSE133028,2188.0,898
CSF,GSE133028,1401.0,749
CSF,GSE133028,2334.0,1024
CSF,GSE133028,2403.0,988
CSF,GSE133028,1976.0,895
CSF,GSE133028,2805.0,1114
CSF,GSE133028,3761.0,1445
CSF,GSE133028,1562.0,962
CSF,GSE133028,7657.0,2606
CSF,GSE133028,3106.0,1448
CSF,GSE133028,1925.0,886
CSF,GSE133028,7561.0,2244
CSF,GSE133028,1302.0,728
CSF,GSE133028,3510.0,1451
CSF,GSE133028,3173.0,1422
CSF,GSE133028,2551.0,1217
CSF,GSE133028,3721.0,1456
CSF,GSE133028,1618.0,946
CSF,GSE133028,941.0,543
CSF,GSE133028,3635.0,1356
CSF,GSE133028,2569.0,1031
CSF,GSE133028,5160.0,1767
CSF,GSE133028,2656.0,1235
CSF,GSE133028,3765.0,1435
CSF,GSE133028,7724.0,2567
CSF,GSE133028,1360.0,771
CSF,GSE133028,3656.0,1682
CSF,GSE133028,2102.0,1009
CSF,GSE133028,1350.0,684
CSF,GSE133028,3800.0,1663
CSF,GSE133028,2809.0,1116
CSF,GSE133028,1110.0,637
CSF,GSE133028,3056.0,1559
CSF,GSE133028,4330.0,1607
CSF,GSE133028,4171.0,1642
CSF,GSE133028,1242.0,717
CSF,GSE133028,3041.0,1280
CSF,GSE133028,3082.0,1185
CSF,GSE133028,2074.0,1026
CSF,GSE133028,2169.0,955
CSF,GSE133028,1333.0,643
CSF,GSE133028,1732.0,802
CSF,GSE133028,1046.0,519
CSF,GSE133028,1118.0,620
CSF,GSE133028,1351.0,618
CSF,GSE133028,1285.0,658
CSF,GSE133028,2201.0,1019
CSF,GSE133028,2180.0,1116
CSF,GSE133028,2209.0,895
CSF,GSE133028,2076.0,940
CSF,GSE133028,1908.0,1030
CSF,GSE133028,3215.0,1193
CSF,GSE133028,3253.0,1441
CSF,GSE133028,3583.0,1375
CSF,GSE133028,533.0,399
CSF,GSE133028,2559.0,1131
CSF,GSE133028,1908.0,955
CSF,GSE133028,2022.0,903
CSF,GSE133028,1859.0,697
CSF,GSE133028,6543.0,2351
CSF,GSE133028,4684.0,1795
CSF,GSE133028,2144.0,885
CSF,GSE133028,5661.0,2111
CSF,GSE133028,1795.0,876
CSF,GSE133028,1577.0,785
CSF,GSE133028,3190.0,1284
CSF,GSE133028,2284.0,1008
CSF,GSE133028,6880.0,2617
CSF,GSE133028,2163.0,1121
CSF,GSE133028,1575.0,862
CSF,GSE133028,5448.0,2056
CSF,GSE133028,2458.0,1089
CSF,GSE133028,1399.0,663
CSF,GSE133028,2535.0,1026
CSF,GSE133028,1279.0,567
CSF,GSE133028,2897.0,1185
CSF,GSE133028,1759.0,913
CSF,GSE133028,3024.0,1102
CSF,GSE133028,2069.0,849
CSF,GSE133028,1721.0,859
CSF,GSE133028,2460.0,1245
CSF,GSE133028,1947.0,791
CSF,GSE133028,1498.0,851
CSF,GSE133028,2058.0,1029
CSF,GSE133028,2390.0,1073
CSF,GSE133028,2116.0,889
CSF,GSE133028,1969.0,878
CSF,GSE133028,1601.0,707
CSF,GSE133028,1316.0,768
CSF,GSE133028,1466.0,727
CSF,GSE133028,1518.0,775
CSF,GSE133028,2213.0,1075
CSF,GSE133028,1965.0,788
CSF,GSE133028,1454.0,651
CSF,GSE133028,1684.0,718
CSF,GSE133028,1806.0,802
CSF,GSE133028,1382.0,763
CSF,GSE133028,1643.0,873
CSF,GSE133028,2687.0,1203
CSF,GSE133028,2253.0,1223
CSF,GSE133028,1364.0,690
CSF,GSE133028,1207.0,494
CSF,GSE133028,4025.0,1692
CSF,GSE133028,5135.0,1588
CSF,GSE133028,1697.0,863
CSF,GSE133028,2535.0,1136
CSF,GSE133028,2002.0,1090
CSF,GSE133028,1455.0,877
CSF,GSE133028,2137.0,732
CSF,GSE133028,2201.0,1222
CSF,GSE133028,1783.0,831
CSF,GSE133028,5113.0,2273
CSF,GSE133028,2557.0,1103
CSF,GSE133028,5239.0,1862
CSF,GSE133028,1493.0,871
CSF,GSE133028,8594.0,2779
CSF,GSE133028,1583.0,893
CSF,GSE133028,5533.0,2051
CSF,GSE133028,1189.0,912
CSF,GSE133028,5844.0,2471
CSF,GSE133028,1840.0,714
CSF,GSE133028,3371.0,1175
CSF,GSE133028,4156.0,1579
CSF,GSE133028,2332.0,992
CSF,GSE133028,1784.0,799
CSF,GSE133028,2254.0,776
CSF,GSE133028,2411.0,1146
CSF,GSE133028,1588.0,653
CSF,GSE133028,2419.0,1188
CSF,GSE133028,1902.0,896
CSF,GSE133028,4260.0,1964
CSF,GSE133028,5660.0,2013
CSF,GSE133028,1776.0,841
CSF,GSE133028,1820.0,869
CSF,GSE133028,3423.0,1489
CSF,GSE133028,2014.0,931
CSF,GSE133028,2683.0,1211
CSF,GSE133028,2032.0,847
CSF,GSE133028,3608.0,1643
CSF,GSE133028,9894.0,3812
CSF,GSE133028,3040.0,1146
CSF,GSE133028,2030.0,787
CSF,GSE133028,1532.0,828
CSF,GSE133028,1181.0,725
CSF,GSE133028,2854.0,1723
CSF,GSE133028,2836.0,1349
CSF,GSE133028,6776.0,2425
CSF,GSE133028,2414.0,1087
CSF,GSE133028,4706.0,1831
CSF,GSE133028,2226.0,972
CSF,GSE133028,2333.0,1294
CSF,GSE133028,3115.0,1089
CSF,GSE133028,3909.0,1502
CSF,GSE133028,3119.0,1422
CSF,GSE133028,1507.0,706
CSF,GSE133028,2458.0,958
CSF,GSE133028,2453.0,1127
CSF,GSE133028,2819.0,1217
CSF,GSE133028,3045.0,1213
CSF,GSE133028,1400.0,709
CSF,GSE133028,1830.0,812
CSF,GSE133028,1901.0,840
CSF,GSE133028,1640.0,927
CSF,GSE133028,6247.0,2212
CSF,GSE133028,2846.0,1108
CSF,GSE133028,1488.0,899
CSF,GSE133028,1570.0,725
CSF,GSE133028,1422.0,661
CSF,GSE133028,3445.0,1291
CSF,GSE133028,2102.0,1006
CSF,GSE133028,1639.0,957
CSF,GSE133028,5219.0,2067
CSF,GSE133028,2314.0,932
CSF,GSE133028,4432.0,1590
CSF,GSE133028,1862.0,959
CSF,GSE133028,1741.0,731
CSF,GSE133028,3170.0,845
CSF,GSE133028,886.0,350
CSF,GSE133028,5910.0,2382
CSF,GSE133028,3721.0,1401
CSF,GSE133028,1823.0,803
CSF,GSE133028,4513.0,1697
CSF,GSE133028,2266.0,1011
CSF,GSE133028,4613.0,1494
CSF,GSE133028,2799.0,1168
CSF,GSE133028,2345.0,1069
CSF,GSE133028,2331.0,902
CSF,GSE133028,1772.0,753
CSF,GSE133028,1751.0,847
CSF,GSE133028,1481.0,863
CSF,GSE133028,2493.0,1045
CSF,GSE133028,5301.0,1900
CSF,GSE133028,3230.0,1516
CSF,GSE133028,5901.0,1510
CSF,GSE133028,1331.0,818
CSF,GSE133028,4803.0,1845
CSF,GSE133028,1459.0,791
CSF,GSE133028,2015.0,898
CSF,GSE133028,2110.0,1106
CSF,GSE133028,2520.0,1091
CSF,GSE133028,1010.0,287
CSF,GSE133028,6634.0,2092
CSF,GSE133028,1918.0,778
CSF,GSE133028,2053.0,882
CSF,GSE133028,1888.0,819
CSF,GSE133028,6898.0,2161
CSF,GSE133028,3343.0,1465
CSF,GSE133028,3422.0,1325
CSF,GSE133028,1548.0,815
CSF,GSE133028,2990.0,1472
CSF,GSE133028,3815.0,1639
CSF,GSE133028,2178.0,919
CSF,GSE133028,2773.0,1419
CSF,GSE133028,4395.0,1448
CSF,GSE133028,1396.0,731
CSF,GSE133028,1973.0,738
CSF,GSE133028,5559.0,2004
CSF,GSE133028,3518.0,1624
CSF,GSE133028,2140.0,1149
CSF,GSE133028,1700.0,801
CSF,GSE133028,2102.0,1091
CSF,GSE133028,4786.0,1669
CSF,GSE133028,2826.0,1217
CSF,GSE133028,966.0,335
CSF,GSE133028,1901.0,926
CSF,GSE133028,4330.0,1814
CSF,GSE133028,1617.0,771
CSF,GSE133028,1179.0,690
CSF,GSE133028,2391.0,1021
CSF,GSE133028,4495.0,1749
CSF,GSE133028,4215.0,1826
CSF,GSE133028,2188.0,1042
CSF,GSE133028,2361.0,1030
CSF,GSE133028,1197.0,716
CSF,GSE133028,1653.0,736
CSF,GSE133028,4165.0,2080
CSF,GSE133028,3999.0,1655
CSF,GSE133028,3141.0,1292
CSF,GSE133028,1742.0,791
CSF,GSE133028,1755.0,863
CSF,GSE133028,1078.0,824
CSF,GSE133028,2044.0,850
CSF,GSE133028,2045.0,955
CSF,GSE133028,2018.0,811
CSF,GSE133028,4425.0,1875
CSF,GSE133028,1422.0,762
CSF,GSE133028,1650.0,831
CSF,GSE133028,1404.0,820
CSF,GSE133028,5633.0,2048
CSF,GSE133028,1021.0,377
CSF,GSE133028,1575.0,894
CSF,GSE133028,1947.0,932
CSF,GSE133028,1421.0,793
CSF,GSE133028,3503.0,1276
CSF,GSE133028,1118.0,669
CSF,GSE133028,1607.0,927
CSF,GSE133028,2402.0,949
CSF,GSE133028,1538.0,852
CSF,GSE133028,6493.0,2315
CSF,GSE133028,1937.0,874
CSF,GSE133028,2821.0,996
CSF,GSE133028,7601.0,2520
CSF,GSE133028,3831.0,1663
CSF,GSE133028,6741.0,2081
CSF,GSE133028,2168.0,1046
CSF,GSE133028,1510.0,654
CSF,GSE133028,1733.0,787
CSF,GSE133028,2493.0,1045
CSF,GSE133028,2333.0,1120
CSF,GSE133028,1819.0,836
CSF,GSE133028,2732.0,1058
CSF,GSE133028,1779.0,796
CSF,GSE133028,1734.0,869
CSF,GSE133028,2162.0,1090
CSF,GSE133028,4589.0,1743
CSF,GSE133028,4166.0,1691
CSF,GSE133028,2644.0,1099
CSF,GSE133028,2893.0,1319
CSF,GSE133028,1067.0,368
CSF,GSE133028,1484.0,762
CSF,GSE133028,2154.0,787
CSF,GSE133028,2713.0,1165
CSF,GSE133028,3664.0,1561
CSF,GSE133028,1839.0,804
CSF,GSE133028,2074.0,889
CSF,GSE133028,1170.0,651
CSF,GSE133028,2590.0,1027
CSF,GSE133028,1600.0,789
CSF,GSE133028,1208.0,598
CSF,GSE133028,1626.0,1064
CSF,GSE133028,1883.0,885
CSF,GSE133028,2356.0,1027
CSF,GSE133028,1781.0,843
CSF,GSE133028,3836.0,1421
CSF,GSE133028,1789.0,850
CSF,GSE133028,1793.0,1113
CSF,GSE133028,1650.0,710
CSF,GSE133028,2087.0,852
CSF,GSE133028,1575.0,774
CSF,GSE133028,2510.0,1063
CSF,GSE133028,1637.0,761
CSF,GSE133028,3293.0,1309
CSF,GSE133028,1328.0,696
CSF,GSE133028,2444.0,1094
CSF,GSE133028,4519.0,1895
CSF,GSE133028,1976.0,962
CSF,GSE133028,4403.0,1971
CSF,GSE133028,1640.0,844
CSF,GSE133028,1171.0,597
CSF,GSE133028,1495.0,839
CSF,GSE133028,930.0,314
CSF,GSE133028,2361.0,1124
CSF,GSE133028,3257.0,1504
CSF,GSE133028,1479.0,673
CSF,GSE133028,1599.0,845
CSF,GSE133028,2016.0,883
CSF,GSE133028,1647.0,825
CSF,GSE133028,6808.0,2598
CSF,GSE133028,1231.0,728
CSF,GSE133028,1040.0,577
CSF,GSE133028,2127.0,1012
CSF,GSE133028,5440.0,2239
CSF,GSE133028,5208.0,1754
CSF,GSE133028,5788.0,2662
CSF,GSE133028,3592.0,1386
CSF,GSE133028,1948.0,892
CSF,GSE133028,3242.0,1312
CSF,GSE133028,2570.0,1019
CSF,GSE133028,2229.0,1157
CSF,GSE133028,2331.0,1107
CSF,GSE133028,2461.0,1221
CSF,GSE133028,2425.0,1076
CSF,GSE133028,2059.0,1130
CSF,GSE133028,1545.0,802
CSF,GSE133028,6795.0,2664
CSF,GSE133028,1304.0,637
CSF,GSE133028,3136.0,1153
CSF,GSE133028,2940.0,959
CSF,GSE133028,3566.0,1404
CSF,GSE133028,2107.0,954
CSF,GSE133028,1580.0,738
CSF,GSE133028,5171.0,2348
CSF,GSE133028,2107.0,1335
